index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
357, -56.550, -49.160, 0, 1.000, 50.000,  1.44, 522, 0, 12
358, -37.380, 78.890, 0, 1.000, 56.000,  4.13, 226, 0, 14
359, -39.680, 93.560, 0, 1.000, 51.500,  2.77, 381, 0, 14
360, -147.350, 87.050, 0, 1.000, 19.000,  4.85, 852, 0, 12
361, -93.710, 108.330, 0, 1.000, 60.000,  1.67, 847, 0, 14
362, 134.920, -78.300, 0, 1.000, 62.000,   4.5, 235, 0, 2
363, -32.370, 50.630, 0, 1.000, 51.500,  2.11, 240, 0, 14
364, -75.740, 67.490, 0, 1.000, 56.500,  5.47, 351, 0, 14
365, -99.440, 1.930, 0, 1.000, 62.000,   7.5, 47, 0, 12
366, -108.630, -12.240, 0, 1.000, 54.500,  3.62, 132, 0, 12
367, 0.150, 25.380, 0, 1.000, 26.000,  7.83, 407, 0, 14
368, -106.700, 160.490, 0, 1.000, 28.000,  2.69, 147, 0, 14
369, 194.170, -184.410, 0, 1.000, 28.000,  1.71, 841, 0, 2
370, -118.070, 24.640, 0, 1.000, 54.000,  1.61, 507, 0, 12
371, -75.320, -29.200, 0, 1.000, 61.500,  2.82, 813, 0, 12
372, -83.690, 116.620, 0, 1.000, 61.500,  2.93, 644, 0, 14
373, -56.180, 92.370, 0, 1.000, 67.000,  2.15, 676, 0, 14
374, 150.380, -105.590, 0, 1.000, 63.500, 0.729, 125, 0, 2
375, -64.700, 91.660, 0, 1.000, 70.500,  2.99, 185, 0, 14
376, -96.160, 93.360, 0, 1.000, 61.500,  5.83, 213, 0, 14
377, -139.370, 38.780, 0, 1.000, 37.000,  6.55, 390, 0, 12
378, -119.860, 150.300, 0, 1.000, 29.000,  3.27, 232, 0, 14
379, 86.980, -25.060, 0, 1.000, 30.000,  2.97, 459, 0, 2
380, -52.720, -29.470, 0, 1.000, 49.000,  3.94, 738, 0, 12
381, -42.430, 93.260, 0, 1.000, 54.500,  9.97, 806, 0, 14
382, -106.200, 155.230, 0, 1.000, 33.500,  4.47, 331, 0, 14
383, -40.040, 41.730, 0, 1.000, 50.000,  6.64, 141, 0, 14
384, 134.450, -93.380, 0, 1.000, 62.000,  2.12, 619, 0, 2
385, 148.860, -114.550, 0, 1.000, 63.000, 0.795, 834, 0, 2
386, -59.640, 91.030, 0, 1.000, 69.000,  1.42, 771, 0, 14
387, -67.030, 76.770, 0, 1.000, 68.500,  1.06, 890, 0, 14
388, -120.700, 151.330, 0, 1.000, 28.000, 0.398, 620, 0, 14
389, 193.890, -164.680, 0, 1.000, 37.000,  3.01, 169, 0, 2
390, -134.570, 43.230, 0, 1.000, 38.500,  1.01, 821, 0, 12
391, 183.600, -123.580, 0, 1.000, 44.000,  7.29, 777, 0, 2
392, -94.960, -8.250, 0, 1.000, 64.500,  4.63, 466, 0, 12
393, -129.270, 164.250, 0, 1.000, 20.500,  6.31, 583, 0, 14
394, 101.610, -57.750, 0, 1.000, 50.000,  2.35, 730, 0, 2
395, 104.240, -46.580, 0, 1.000, 46.500,  6.64, 551, 0, 2
396, -158.770, 95.630, 0, 1.000, 17.500,  5.95, 426, 0, 12
397, -80.070, 1.510, 0, 1.000, 63.000,  3.22, 581, 0, 12
398, 134.520, -89.420, 0, 1.000, 62.500,  1.68, 179, 0, 2
399, -159.240, 89.570, 0, 1.000, 18.000,  6.43, 472, 0, 12
400, -25.220, 30.350, 0, 1.000, 44.000,  8.51, 560, 0, 14
401, 185.220, -134.410, 0, 1.000, 48.000,  6.92, 479, 0, 2
402, -44.980, 69.440, 0, 1.000, 63.000,  5.47, 665, 0, 14
403, -166.620, 85.380, 0, 1.000, 17.000,  6.65, 708, 0, 12
404, 116.110, -68.410, 0, 1.000, 55.000,  3.22, 441, 0, 2
405, 122.980, -101.100, 0, 1.000, 59.500,  4.63, 824, 0, 2
406, -189.770, 121.580, 0, 1.000, 8.500,  4.42, 409, 0, 12
407, -4.070, 18.790, 0, 1.000, 27.000,  6.15, 752, 0, 14
408, -117.650, 48.640, 0, 1.000, 40.500,  2.92, 285, 0, 12
409, -191.000, 117.330, 0, 1.000, 9.000,  8.49, 497, 0, 12
410, 130.690, -74.820, 0, 1.000, 62.000,  4.22, 43, 0, 2
411, 183.530, -163.620, 0, 1.000, 44.000,  5.81, 715, 0, 2
412, -59.630, -44.150, 0, 1.000, 51.000,  3.73, 121, 0, 12
413, -99.250, -9.980, 0, 1.000, 62.000,  2.37, 275, 0, 12
414, -20.780, 41.030, 0, 1.000, 43.500,  1.36, 872, 0, 14
415, -113.910, 119.100, 0, 1.000, 46.000,  4.84, 749, 0, 14
416, -54.600, 54.460, 0, 1.000, 59.500,  3.07, 492, 0, 14
417, -89.850, 114.630, 0, 1.000, 61.000,  2.17, 420, 0, 14
418, -72.810, -34.510, 0, 1.000, 61.000,  1.19, 309, 0, 12
419, -58.280, -70.580, 0, 1.000, 40.500,  4.06, 184, 0, 12
420, -91.670, 113.440, 0, 1.000, 61.000,   3.2, 238, 0, 14
421, -49.870, 41.460, 0, 1.000, 52.500,  2.36, 842, 0, 14
422, 165.530, -137.560, 0, 1.000, 56.500,  2.59, 517, 0, 2
423, 1.640, -6.670, 0, 1.000, 17.000,  5.93, 299, 0, 14
424, -38.800, -82.290, 0, 1.000, 30.000,  3.25, 98, 0, 12
425, 203.280, -170.940, 0, 1.000, 27.500,  1.53, 661, 0, 2
426, -154.520, 99.790, 0, 1.000, 17.500,  11.3, 399, 0, 12
427, 93.990, -31.410, 0, 1.000, 33.000,  5.01, 431, 0, 2
428, -100.000, 23.720, 0, 1.000, 58.000,   2.1, 12, 0, 12
429, -105.210, 146.530, 0, 1.000, 41.500,  8.38, 143, 0, 14
430, 128.410, -95.760, 0, 1.000, 62.000,  4.61, 700, 0, 2
431, 92.060, -36.030, 0, 1.000, 35.500,  8.31, 515, 0, 2
432, -32.020, 40.900, 0, 1.000, 49.000,  3.41, 599, 0, 14
433, 139.860, -109.510, 0, 1.000, 64.000,  4.76, 695, 0, 2
434, 147.630, -105.190, 0, 1.000, 62.500,  2.64, 125, 0, 2
435, -92.820, -27.900, 0, 1.000, 59.000,   5.5, 787, 0, 12
436, -123.880, 28.980, 0, 1.000, 47.500,  6.05, 310, 0, 12
437, -172.670, 230.000, 0, 1.000, 3.000,  20.4, 686, 0, 14
438, -90.860, 146.010, 0, 1.000, 46.000,  10.4, 261, 0, 14
439, -88.560, 151.680, 0, 1.000, 37.000,  6.12, 438, 0, 14
440, 0.150, 5.080, 0, 1.000, 22.500,   4.6, 867, 0, 14
441, 119.220, -69.240, 0, 1.000, 56.500,  3.92, 108, 0, 2
442, -67.020, 102.670, 0, 1.000, 70.000,   5.6, 160, 0, 14
443, -105.380, 35.990, 0, 1.000, 50.500,  4.64, 655, 0, 12
444, 173.030, -149.370, 0, 1.000, 50.500,  3.35, 495, 0, 2
445, 100.440, -23.660, 0, 1.000, 29.000,  4.53, 485, 0, 2
446, -58.170, 98.360, 0, 1.000, 66.000,   4.4, 63, 0, 14
447, -32.570, 60.830, 0, 1.000, 55.500,  2.69, 613, 0, 14
448, -58.540, 93.280, 0, 1.000, 67.500,   2.5, 386, 0, 14
449, 167.190, -140.590, 0, 1.000, 55.000,  3.15, 753, 0, 2
450, 150.620, -103.990, 0, 1.000, 62.000,  1.62, 374, 0, 2
451, 153.410, -138.520, 0, 1.000, 57.000, 0.707, 569, 0, 2
452, -38.160, 12.380, 0, 1.000, 33.500,  9.73, 106, 0, 14
453, 197.660, -189.180, 0, 1.000, 26.000,  2.86, 173, 0, 2
454, -80.720, 95.210, 0, 1.000, 69.000,  3.29, 884, 0, 14
455, 94.870, -44.250, 0, 1.000, 42.000,  1.53, 227, 0, 2
456, 154.160, -111.440, 0, 1.000, 63.500,  3.19, 761, 0, 2
457, 97.230, -50.440, 0, 1.000, 45.000,  2.81, 208, 0, 2
458, 83.320, -20.830, 0, 1.000, 25.000,  5.47, 461, 0, 2
459, 89.630, -26.390, 0, 1.000, 31.500,  6.65, 427, 0, 2
460, -68.710, -17.880, 0, 1.000, 61.000,   4.9, 53, 0, 12
461, 81.960, -26.130, 0, 1.000, 27.500,  1.39, 154, 0, 2
462, 106.150, -79.570, 0, 1.000, 55.000,  6.51, 566, 0, 2
463, -50.240, -53.490, 0, 1.000, 45.000,  5.42, 218, 0, 12
464, -98.800, 8.870, 0, 1.000, 60.000, 0.475, 801, 0, 12
465, -136.030, 192.390, 0, 1.000, 10.000,  5.31, 7, 0, 14
466, -90.350, -7.850, 0, 1.000, 66.500,  5.24, 704, 0, 12
467, 31.590, -15.720, 0, 1.000, 9.500,  7.12, 549, 0, 14
468, 124.390, -65.360, 0, 1.000, 55.500,  5.77, 523, 0, 2
469, 144.940, -122.300, 0, 1.000, 61.500,  3.98, 770, 0, 2
470, -100.410, 56.190, 0, 1.000, 41.000,  14.9, 633, 0, 12
471, -69.860, 97.410, 0, 1.000, 71.500,  6.61, 757, 0, 14
472, -152.930, 88.330, 0, 1.000, 18.000,  5.29, 852, 0, 12
473, -66.530, -35.790, 0, 1.000, 57.000, 0.358, 658, 0, 12
474, -45.240, 48.400, 0, 1.000, 58.000,  6.42, 535, 0, 14
475, -161.910, 66.520, 0, 1.000, 21.000,  4.13, 826, 0, 12
476, 154.460, -128.100, 0, 1.000, 62.500,  2.18, 537, 0, 2
477, -117.950, 34.040, 0, 1.000, 49.000,  3.25, 310, 0, 12
478, 132.020, -120.390, 0, 1.000, 55.500,  6.22, 306, 0, 2
479, 181.530, -140.260, 0, 1.000, 50.500,  5.71, 34, 0, 2
480, 154.590, -120.030, 0, 1.000, 64.000,   5.2, 110, 0, 2
481, -65.750, 76.170, 0, 1.000, 66.500, 0.412, 890, 0, 14
482, 118.510, -94.090, 0, 1.000, 60.500,  2.14, 191, 0, 2
483, -84.730, 4.170, 0, 1.000, 62.500,  1.43, 556, 0, 12
484, 108.350, -47.300, 0, 1.000, 46.000,  4.17, 395, 0, 2
485, 96.250, -25.380, 0, 1.000, 29.500,  2.05, 891, 0, 2
486, 40.130, 55.530, 0, 1.000, 4.000,    20, 557, 0, 2
487, -42.360, 78.470, 0, 1.000, 60.500,  3.49, 342, 0, 14
488, -69.670, -22.770, 0, 1.000, 62.000,  4.93, 571, 0, 12
489, -102.730, 24.430, 0, 1.000, 57.000,  2.18, 12, 0, 12
490, -101.880, 121.770, 0, 1.000, 56.000,  5.41, 810, 0, 14
491, -14.210, 68.430, 0, 1.000, 35.000,  9.41, 692, 0, 14
492, -52.820, 56.960, 0, 1.000, 62.000,  4.52, 6, 0, 14
493, 137.070, -108.640, 0, 1.000, 62.000,  2.92, 433, 0, 2
494, -123.130, 37.730, 0, 1.000, 47.500,  3.87, 310, 0, 12
495, 174.000, -152.580, 0, 1.000, 51.000,  10.2, 856, 0, 2
496, -118.480, 12.970, 0, 1.000, 57.000,  6.63, 839, 0, 12
497, -183.820, 112.790, 0, 1.000, 11.500,  2.41, 259, 0, 12
498, 173.600, -141.030, 0, 1.000, 53.500,  4.38, 151, 0, 2
499, -51.190, 50.570, 0, 1.000, 56.000,  2.86, 41, 0, 14
500, 177.500, -164.220, 0, 1.000, 44.000,  3.57, 3, 0, 2
501, -86.020, 112.420, 0, 1.000, 62.500,  3.06, 245, 0, 14
502, -78.620, 99.520, 0, 1.000, 70.500,  1.79, 884, 0, 14
503, 150.540, -99.620, 0, 1.000, 59.500,  1.16, 648, 0, 2
504, -60.220, -13.550, 0, 1.000, 57.500, 0.738, 707, 0, 12
505, -71.520, 106.450, 0, 1.000, 70.000,  2.95, 160, 0, 14
506, -103.240, -7.880, 0, 1.000, 60.000,  4.51, 413, 0, 12
507, -117.260, 26.030, 0, 1.000, 54.000,  9.35, 814, 0, 12
508, -48.510, -76.130, 0, 1.000, 34.000,  2.24, 846, 0, 12
509, -52.680, 36.630, 0, 1.000, 46.000,  5.59, 421, 0, 14
510, -54.230, 79.470, 0, 1.000, 63.500,  2.03, 612, 0, 14
511, -78.470, -31.480, 0, 1.000, 62.500,  5.07, 200, 0, 12
512, -152.820, 213.110, 0, 1.000, 5.500,  12.5, 740, 0, 14
513, 135.090, -102.530, 0, 1.000, 61.000,  2.11, 763, 0, 2
514, -58.770, 57.720, 0, 1.000, 59.500,     6, 492, 0, 14
515, 91.860, -44.340, 0, 1.000, 39.500,  3.01, 455, 0, 2
516, 80.260, -14.570, 0, 1.000, 22.000,  4.04, 527, 0, 2
517, 164.000, -135.470, 0, 1.000, 57.000,  3.18, 765, 0, 2
518, 136.720, -91.990, 0, 1.000, 61.500,  1.81, 598, 0, 2
519, -59.180, -48.780, 0, 1.000, 50.500,  3.96, 522, 0, 12
520, -29.750, -100.710, 0, 1.000, 19.500,  2.51, 247, 0, 12
521, -47.910, 79.030, 0, 1.000, 63.000,  3.16, 291, 0, 14
522, -55.220, -48.620, 0, 1.000, 51.000,  1.49, 838, 0, 12
523, 122.940, -70.950, 0, 1.000, 59.500,  2.66, 231, 0, 2
524, -97.640, 107.710, 0, 1.000, 57.500, 0.781, 188, 0, 14
525, -21.490, -102.190, 0, 1.000, 20.000,   8.6, 603, 0, 12
526, -124.980, 191.590, 0, 1.000, 12.000,  4.37, 745, 0, 14
527, 77.870, -17.830, 0, 1.000, 22.000,  4.07, 883, 0, 2
528, 172.050, -129.630, 0, 1.000, 56.500,  3.63, 646, 0, 2
529, 136.920, -127.100, 0, 1.000, 57.000,  7.17, 306, 0, 2
530, 90.480, -24.170, 0, 1.000, 30.000,  2.38, 459, 0, 2
531, 172.320, -128.930, 0, 1.000, 56.000,  0.75, 528, 0, 2
532, -147.200, 70.700, 0, 1.000, 26.500,  7.21, 287, 0, 12
533, -176.370, 93.610, 0, 1.000, 15.000,  5.22, 228, 0, 12
534, 160.250, -153.500, 0, 1.000, 47.500,     1, 165, 0, 2
535, -39.490, 51.250, 0, 1.000, 58.000,  7.26, 759, 0, 14
536, 198.580, -179.790, 0, 1.000, 27.500,  1.27, 845, 0, 2
537, 152.480, -127.190, 0, 1.000, 62.500,  4.01, 298, 0, 2
538, -38.600, 38.920, 0, 1.000, 48.000,  3.16, 383, 0, 14
539, 201.670, -204.940, 0, 1.000, 18.500,     8, 726, 0, 2
540, -96.050, 119.250, 0, 1.000, 57.500,  7.28, 420, 0, 14
541, -73.910, 60.360, 0, 1.000, 56.500,  8.03, 882, 0, 14
542, 73.920, -26.840, 0, 1.000, 25.500,  1.93, 618, 0, 2
543, -90.840, 1.380, 0, 1.000, 62.500,  4.51, 710, 0, 12
544, -173.010, 111.770, 0, 1.000, 13.000,  10.3, 703, 0, 12
545, 170.260, -162.940, 0, 1.000, 46.500,  3.07, 221, 0, 2
546, -73.880, 80.600, 0, 1.000, 67.500,  2.22, 634, 0, 14
547, 132.310, -89.970, 0, 1.000, 62.500,  3.92, 179, 0, 2
548, 93.180, -50.490, 0, 1.000, 42.500,  4.05, 457, 0, 2
549, 33.680, -8.910, 0, 1.000, 11.000,  20.2, 88, 0, 14
550, -66.970, 74.230, 0, 1.000, 64.000,  2.29, 481, 0, 14
551, 103.980, -53.210, 0, 1.000, 50.000,  3.53, 730, 0, 2
552, -58.100, -60.440, 0, 1.000, 46.000,  3.35, 55, 0, 12
553, -3.850, 13.160, 0, 1.000, 26.000,   3.7, 38, 0, 14
554, 163.720, -119.440, 0, 1.000, 60.500,  9.15, 480, 0, 2
555, -152.140, 88.240, 0, 1.000, 17.500, 0.795, 472, 0, 12
556, -85.560, 3.010, 0, 1.000, 64.500,  2.34, 710, 0, 12
557, 46.080, 36.470, 0, 1.000, 4.000,  12.4, 901, 0, 2
558, -110.590, 9.060, 0, 1.000, 58.000,  6.11, 796, 0, 12
559, 145.880, -97.930, 0, 1.000, 57.500,   2.7, 737, 0, 2
560, -31.350, 36.260, 0, 1.000, 45.500,  4.69, 432, 0, 14
561, 189.490, -173.210, 0, 1.000, 34.500,  1.84, 781, 0, 2
562, -111.470, -11.170, 0, 1.000, 51.500, 0.219, 563, 0, 12
563, -111.620, -11.330, 0, 1.000, 51.500,  3.13, 366, 0, 12
564, 150.570, -110.340, 0, 1.000, 64.000,  7.77, 743, 0, 2
565, -64.060, 83.800, 0, 1.000, 70.500,  1.35, 756, 0, 14
566, 109.910, -74.260, 0, 1.000, 55.000,  2.75, 651, 0, 2
567, 100.640, -61.970, 0, 1.000, 51.000,  1.47, 717, 0, 2
568, 159.730, -161.610, 0, 1.000, 44.000,  3.96, 640, 0, 2
569, 154.110, -138.620, 0, 1.000, 57.000,  1.68, 627, 0, 2
570, 120.490, -89.760, 0, 1.000, 61.000,  3.04, 190, 0, 2
571, -74.060, -25.020, 0, 1.000, 63.000,  7.14, 180, 0, 12
572, -38.620, -75.080, 0, 1.000, 33.500,  4.89, 262, 0, 12
573, -84.350, -22.690, 0, 1.000, 66.000,  4.57, 320, 0, 12
574, -61.250, -33.280, 0, 1.000, 54.000,  5.17, 635, 0, 12
575, -79.760, -11.460, 0, 1.000, 66.500,  8.66, 704, 0, 12
576, -39.340, -96.070, 0, 1.000, 23.500,  11.3, 156, 0, 12
577, -29.050, -19.380, 0, 1.000, 24.000,  15.7, 30, 0, 14
578, -28.630, -37.620, 0, 1.000, 27.500,   9.8, 736, 0, 12
579, 71.170, 8.430, 0, 1.000, 12.500,  14.4, 171, 0, 2
580, 146.560, -145.110, 0, 1.000, 48.500,  9.51, 451, 0, 2
581, -78.490, -1.300, 0, 1.000, 64.500,  6.47, 118, 0, 12
582, -89.830, -18.360, 0, 1.000, 63.500,     1, 246, 0, 12
583, -124.960, 159.640, 0, 1.000, 24.500,  9.34, 388, 0, 14
584, 112.780, -73.730, 0, 1.000, 56.000,   7.4, 108, 0, 2
585, -31.000, 30.290, 0, 1.000, 43.000,  5.61, 601, 0, 14
586, -151.390, 199.880, 0, 1.000, 8.000,    17, 7, 0, 14
587, -122.250, 11.410, 0, 1.000, 56.000,  4.08, 496, 0, 12
588, -49.900, 83.410, 0, 1.000, 64.000,  3.85, 236, 0, 14
589, 91.160, -63.270, 0, 1.000, 43.500,  2.71, 685, 0, 2
590, -89.640, 122.980, 0, 1.000, 55.000,  2.83, 207, 0, 14
591, 161.750, -154.010, 0, 1.000, 48.000,   4.7, 778, 0, 2
592, -48.190, -85.700, 0, 1.000, 29.500,  4.97, 767, 0, 12
593, -137.390, 65.630, 0, 1.000, 31.000,   5.9, 747, 0, 12
594, -35.860, 60.710, 0, 1.000, 58.500,  1.77, 669, 0, 14
595, 152.140, -86.660, 0, 1.000, 53.500,  6.87, 828, 0, 2
596, -66.960, 117.060, 0, 1.000, 59.000,   4.2, 168, 0, 14
597, -62.770, -54.400, 0, 1.000, 48.500,  6.67, 519, 0, 12
598, 137.400, -90.310, 0, 1.000, 62.000,  2.24, 179, 0, 2
599, -31.270, 44.230, 0, 1.000, 50.000,  5.66, 141, 0, 14
600, 167.120, -153.780, 0, 1.000, 49.500,  4.76, 1, 0, 2
601, -26.570, 33.740, 0, 1.000, 43.500,  3.65, 400, 0, 14
602, -8.690, -103.280, 0, 1.000, 16.000,  6.84, 656, 0, 12
603, -25.980, -94.850, 0, 1.000, 20.500,  3.79, 131, 0, 12
604, -52.380, -34.950, 0, 1.000, 48.500, 0.405, 659, 0, 12
605, -62.090, 88.460, 0, 1.000, 72.000,  5.78, 756, 0, 14
606, -55.550, 68.870, 0, 1.000, 62.500,  3.15, 224, 0, 14
607, -95.750, 108.800, 0, 1.000, 59.500,  1.59, 847, 0, 14
608, -59.870, -46.950, 0, 1.000, 49.000,  1.96, 519, 0, 12
609, 28.820, -37.820, 0, 1.000, 6.500,  5.53, 161, 0, 2
610, -69.630, -36.630, 0, 1.000, 58.000,  2.08, 876, 0, 12
611, -47.360, -46.500, 0, 1.000, 47.000, 0.585, 677, 0, 12
612, -55.040, 81.330, 0, 1.000, 67.000,  3.29, 698, 0, 14
613, -31.690, 63.370, 0, 1.000, 56.500,  2.67, 711, 0, 14
614, -134.480, 88.910, 0, 1.000, 22.000,  15.5, 953, 0, 14
615, -51.130, -32.860, 0, 1.000, 47.000,   1.3, 162, 0, 12
616, 0.970, -114.740, 0, 1.000, 13.000,  12.8, 206, 0, 12
617, -55.870, 76.230, 0, 1.000, 63.500,  5.17, 612, 0, 14
618, 73.020, -28.550, 0, 1.000, 26.000,  4.84, 791, 0, 2
619, 135.460, -95.240, 0, 1.000, 63.000,  11.3, 700, 0, 2
620, -120.340, 151.500, 0, 1.000, 28.000,  1.29, 378, 0, 14
621, 113.550, -43.810, 0, 1.000, 43.000,  4.01, 843, 0, 2
622, -68.010, 71.310, 0, 1.000, 63.500,  2.72, 124, 0, 14
623, 156.490, -139.510, 0, 1.000, 57.000,  1.13, 627, 0, 2
624, 111.580, -51.350, 0, 1.000, 50.000,  7.76, 282, 0, 2
625, -24.770, 62.720, 0, 1.000, 48.500,  6.95, 613, 0, 14
626, -64.780, -45.070, 0, 1.000, 52.500,  6.21, 234, 0, 12
627, 155.790, -138.620, 0, 1.000, 57.500,  7.36, 295, 0, 2
628, 99.850, -71.790, 0, 1.000, 50.000,  3.05, 849, 0, 2
629, 190.250, -120.580, 0, 1.000, 31.500,   7.3, 391, 0, 2
630, -63.490, 102.820, 0, 1.000, 69.000,  3.53, 442, 0, 14
631, 230.000, -199.270, 0, 1.000, 12.000,   9.3, 682, 0, 2
632, -63.560, 110.430, 0, 1.000, 65.500,  6.79, 776, 0, 14
633, -110.520, 45.270, 0, 1.000, 45.000,  5.44, 75, 0, 12
634, -72.150, 81.990, 0, 1.000, 67.500,  1.41, 46, 0, 14
635, -66.180, -31.730, 0, 1.000, 59.000,  4.63, 876, 0, 12
636, -120.880, 6.900, 0, 1.000, 54.000,   1.3, 976, 0, 12
637, -128.220, 192.100, 0, 1.000, 11.000,  3.28, 526, 0, 14
638, 70.050, -15.090, 0, 1.000, 21.500,  8.29, 527, 0, 2
639, -80.070, -36.270, 0, 1.000, 60.000,  1.59, 642, 0, 12
640, 162.820, -159.140, 0, 1.000, 46.500,  5.24, 591, 0, 2
641, -62.810, -28.340, 0, 1.000, 58.000,  3.96, 712, 0, 12
642, -80.600, -34.770, 0, 1.000, 61.500,  3.92, 511, 0, 12
643, 140.630, -107.030, 0, 1.000, 63.500,   2.6, 433, 0, 2
644, -84.640, 113.850, 0, 1.000, 62.000,  1.99, 501, 0, 14
645, -81.290, -41.670, 0, 1.000, 55.000,  1.13, 718, 0, 12
646, 170.950, -133.090, 0, 1.000, 56.500,  3.18, 26, 0, 2
647, 96.800, -67.760, 0, 1.000, 45.500,  3.64, 773, 0, 2
648, 150.690, -100.770, 0, 1.000, 60.500,  1.04, 105, 0, 2
649, 136.520, -82.590, 0, 1.000, 60.500,  4.54, 699, 0, 2
650, -53.880, -93.490, 0, 1.000, 25.000,  9.65, 592, 0, 12
651, 111.880, -72.340, 0, 1.000, 55.000,  1.66, 584, 0, 2
652, -22.190, 54.980, 0, 1.000, 47.000,  4.53, 864, 0, 14
653, -230.000, 183.550, 0, 1.000, 1.000,  49.1, 948, 0, 12
654, -14.600, -88.630, 0, 1.000, 19.000,  2.94, 266, 0, 12
655, -106.760, 31.560, 0, 1.000, 52.000, 0.292, 874, 0, 12
656, -15.520, -103.580, 0, 1.000, 18.500,  6.13, 525, 0, 12
657, -120.850, 125.690, 0, 1.000, 41.000,  5.09, 13, 0, 14
658, -66.320, -35.500, 0, 1.000, 57.500,   3.5, 610, 0, 12
659, -52.160, -34.610, 0, 1.000, 48.500,  5.17, 380, 0, 12
660, -82.970, -17.030, 0, 1.000, 66.000,  1.26, 320, 0, 12
661, 203.350, -169.410, 0, 1.000, 28.500,  4.29, 935, 0, 2
662, -112.110, 49.060, 0, 1.000, 40.500,  4.11, 633, 0, 12
663, -113.160, 37.120, 0, 1.000, 48.000,  1.03, 735, 0, 12
664, -138.470, 46.450, 0, 1.000, 35.500,  5.06, 390, 0, 12
665, -44.060, 64.050, 0, 1.000, 63.000,  9.06, 721, 0, 14
666, 94.220, -20.920, 0, 1.000, 26.500,   4.9, 485, 0, 2
667, -84.750, 133.210, 0, 1.000, 53.500,  4.18, 683, 0, 14
668, 140.410, -104.580, 0, 1.000, 61.000,  1.36, 732, 0, 2
669, -35.760, 58.940, 0, 1.000, 58.500,  1.43, 869, 0, 14
670, 102.940, -82.950, 0, 1.000, 53.000,  4.66, 462, 0, 2
671, 98.020, -43.680, 0, 1.000, 42.500,  6.81, 457, 0, 2
672, 80.860, -34.460, 0, 1.000, 32.500,  6.31, 792, 0, 2
673, -78.360, 84.350, 0, 1.000, 69.500,  2.31, 724, 0, 14
674, -55.800, -55.980, 0, 1.000, 47.000,  1.36, 218, 0, 12
675, -19.770, 38.460, 0, 1.000, 42.500,  1.15, 334, 0, 14
676, -56.480, 90.240, 0, 1.000, 68.000,  3.26, 386, 0, 14
677, -47.920, -46.330, 0, 1.000, 47.500,  6.44, 838, 0, 12
678, 126.970, -104.450, 0, 1.000, 60.500,   3.3, 349, 0, 2
679, 149.970, -123.690, 0, 1.000, 64.500,  0.74, 110, 0, 2
680, 217.480, -230.000, 0, 1.000, 7.500,    12, 897, 0, 2
681, -111.730, 15.250, 0, 1.000, 60.000,  5.76, 814, 0, 12
682, 220.900, -201.190, 0, 1.000, 13.000,  9.75, 346, 0, 2
683, -88.850, 132.390, 0, 1.000, 55.000,  7.38, 70, 0, 14
684, -86.150, 106.060, 0, 1.000, 66.500,  3.08, 78, 0, 14
685, 92.930, -65.320, 0, 1.000, 43.500,  4.57, 647, 0, 2
686, -171.520, 209.650, 0, 1.000, 4.000,    19, 512, 0, 14
687, -100.000, 80.770, 0, 1.000, 47.000,  12.4, 713, 0, 14
688, -95.400, 116.310, 0, 1.000, 56.000, 0.377, 701, 0, 14
689, -71.940, 113.100, 0, 1.000, 63.000,  3.33, 776, 0, 14
690, -142.190, 32.590, 0, 1.000, 36.500,   6.8, 377, 0, 12
691, -83.050, 108.050, 0, 1.000, 66.000,  3.68, 684, 0, 14
692, -23.450, 66.670, 0, 1.000, 45.000,  4.16, 625, 0, 14
693, -148.550, 23.530, 0, 1.000, 23.000,  11.1, 690, 0, 12
694, -105.850, 135.050, 0, 1.000, 49.000,  3.14, 697, 0, 14
695, 138.180, -113.960, 0, 1.000, 64.000,  5.75, 743, 0, 2
696, -64.060, 67.830, 0, 1.000, 61.500,   3.9, 722, 0, 14
697, -106.380, 131.950, 0, 1.000, 51.500,  5.29, 45, 0, 14
698, -56.060, 84.460, 0, 1.000, 67.000,   4.9, 766, 0, 14
699, 132.290, -84.230, 0, 1.000, 62.500,  4.64, 235, 0, 2
700, 124.260, -93.760, 0, 1.000, 63.000,  6.81, 827, 0, 2
701, -95.470, 115.940, 0, 1.000, 57.000,  3.36, 540, 0, 14
702, -23.530, 41.160, 0, 1.000, 44.000,   4.3, 894, 0, 14
703, -180.700, 104.930, 0, 1.000, 13.000,  12.1, 228, 0, 12
704, -85.800, -5.250, 0, 1.000, 66.500,  84.1, 890, 1, 0
705, -26.730, 24.850, 0, 1.000, 41.000,  1.95, 866, 0, 14
706, -64.890, 75.580, 0, 1.000, 63.500,  1.04, 481, 0, 14
707, -60.870, -13.200, 0, 1.000, 57.500,   8.8, 751, 0, 12
708, -163.870, 79.320, 0, 1.000, 18.000,  7.03, 314, 0, 12
709, -86.860, -31.410, 0, 1.000, 61.500,  8.39, 511, 0, 12
710, -86.370, 0.810, 0, 1.000, 65.500,  6.09, 704, 0, 12
711, -33.640, 65.190, 0, 1.000, 57.500,     5, 594, 0, 14
712, -63.190, -24.400, 0, 1.000, 60.000,  6.68, 488, 0, 12
713, -87.670, 81.670, 0, 1.000, 61.500,  9.68, 271, 0, 14
714, -117.320, 43.720, 0, 1.000, 44.500,  3.99, 741, 0, 12
